error_mean error_std nr_incoherent_ffl nr_neg_feed
1.333999999999999986e+01 1.290116273829611027e+00 8.200000000000000000e+01 5.300000000000000000e+01
1.350000000000000000e+01 1.268857754044952157e+00 9.000000000000000000e+01 5.900000000000000000e+01
1.308000000000000007e+01 1.180508365069896426e+00 1.160000000000000000e+02 4.200000000000000000e+01
1.346000000000000085e+01 1.252357776356261443e+00 8.200000000000000000e+01 5.100000000000000000e+01
1.283999999999999986e+01 1.488086019019062123e+00 5.700000000000000000e+01 3.500000000000000000e+01
1.359999999999999964e+01 1.311487704860400116e+00 6.800000000000000000e+01 5.800000000000000000e+01
1.191999999999999993e+01 9.967948635501689969e-01 6.200000000000000000e+01 5.100000000000000000e+01
1.372000000000000064e+01 1.149608629055993037e+00 9.100000000000000000e+01 6.000000000000000000e+01
1.327999999999999936e+01 1.483778959279312692e+00 6.200000000000000000e+01 3.500000000000000000e+01
1.314000000000000057e+01 9.167333309092671190e-01 7.300000000000000000e+01 5.100000000000000000e+01
1.340000000000000036e+01 1.166190378969060193e+00 5.500000000000000000e+01 3.900000000000000000e+01
9.439999999999999503e+00 1.061319932913727948e+00 6.000000000000000000e+00 1.900000000000000000e+01
1.053999999999999915e+01 9.210863151735564358e-01 1.000000000000000000e+01 1.600000000000000000e+01
1.050000000000000000e+01 1.252996408614166723e+00 1.200000000000000000e+01 2.500000000000000000e+01
9.839999999999999858e+00 9.666436778875657776e-01 4.000000000000000000e+00 7.000000000000000000e+00
9.960000000000000853e+00 1.094714574672320584e+00 6.000000000000000000e+00 1.200000000000000000e+01
9.519999999999999574e+00 1.081480466767661852e+00 9.000000000000000000e+00 9.000000000000000000e+00
8.980000000000000426e+00 1.086093918590837148e+00 3.100000000000000000e+01 6.000000000000000000e+00
9.560000000000000497e+00 1.042305137663630754e+00 1.500000000000000000e+01 1.500000000000000000e+01
9.859999999999999432e+00 1.039422916814902731e+00 1.900000000000000000e+01 2.100000000000000000e+01
1.011999999999999922e+01 8.400000000000000799e-01 3.100000000000000000e+01 2.200000000000000000e+01
1.043999999999999950e+01 1.003194896318756246e+00 3.900000000000000000e+01 1.900000000000000000e+01
8.560000000000000497e+00 9.624967532412772586e-01 1.100000000000000000e+01 5.000000000000000000e+00
1.159999999999999964e+01 1.095445115010332149e+00 1.400000000000000000e+01 2.400000000000000000e+01
9.320000000000000284e+00 8.352245207128441429e-01 8.000000000000000000e+00 7.000000000000000000e+00
9.839999999999999858e+00 1.065082156455547713e+00 2.000000000000000000e+01 7.000000000000000000e+00
1.040000000000000036e+01 1.113552872566004437e+00 1.800000000000000000e+01 1.900000000000000000e+01
9.359999999999999432e+00 9.951884243699782306e-01 2.100000000000000000e+01 4.000000000000000000e+00
1.016000000000000014e+01 1.172348071180227436e+00 1.300000000000000000e+01 1.100000000000000000e+01
1.035999999999999943e+01 1.127120224288429728e+00 2.400000000000000000e+01 1.100000000000000000e+01
9.179999999999999716e+00 8.646386528486915690e-01 1.900000000000000000e+01 2.000000000000000000e+01
1.066000000000000014e+01 9.509994742374991983e-01 8.000000000000000000e+00 1.000000000000000000e+01
1.077999999999999936e+01 1.118749301675759700e+00 1.000000000000000000e+01 1.600000000000000000e+01
9.259999999999999787e+00 1.035567477279969451e+00 3.000000000000000000e+00 4.000000000000000000e+00
9.000000000000000000e+00 1.019803902718557032e+00 2.000000000000000000e+00 6.000000000000000000e+00
1.080000000000000071e+01 1.264911064067351765e+00 4.500000000000000000e+01 3.500000000000000000e+01
1.050000000000000000e+01 1.170469991071962479e+00 9.000000000000000000e+00 1.200000000000000000e+01
8.880000000000000782e+00 1.124988888834018708e+00 8.000000000000000000e+00 1.300000000000000000e+01
9.240000000000000213e+00 9.286549412995119823e-01 1.300000000000000000e+01 2.200000000000000000e+01
1.008000000000000007e+01 1.128538878373270826e+00 2.400000000000000000e+01 1.400000000000000000e+01
9.480000000000000426e+00 1.024499877989255792e+00 1.200000000000000000e+01 2.100000000000000000e+01
1.048000000000000043e+01 8.997777503361594764e-01 2.300000000000000000e+01 3.100000000000000000e+01
9.939999999999999503e+00 9.467840302835701660e-01 3.000000000000000000e+01 1.300000000000000000e+01
9.800000000000000711e+00 1.077032961426900748e+00 1.300000000000000000e+01 1.300000000000000000e+01
9.919999999999999929e+00 1.180508365069896426e+00 1.700000000000000000e+01 2.300000000000000000e+01
1.219999999999999929e+01 1.469693845669906906e+00 2.400000000000000000e+01 1.900000000000000000e+01
9.919999999999999929e+00 8.908422980528034607e-01 1.200000000000000000e+01 1.100000000000000000e+01
9.859999999999999432e+00 1.039422916814902731e+00 1.900000000000000000e+01 2.200000000000000000e+01
9.919999999999999929e+00 1.324235628579747637e+00 0.000000000000000000e+00 1.500000000000000000e+01
8.900000000000000355e+00 7.810249675906655309e-01 8.000000000000000000e+00 4.000000000000000000e+00
1.127999999999999936e+01 1.166876171665185646e+00 2.200000000000000000e+01 1.100000000000000000e+01
9.580000000000000071e+00 1.132960723061483543e+00 1.200000000000000000e+01 9.000000000000000000e+00
1.074000000000000021e+01 1.245953450173801658e+00 4.100000000000000000e+01 1.400000000000000000e+01
9.779999999999999361e+00 1.136485811614029728e+00 1.400000000000000000e+01 1.500000000000000000e+01
1.032000000000000028e+01 1.156546583584076693e+00 7.000000000000000000e+00 2.100000000000000000e+01
9.220000000000000639e+00 9.228217596047461058e-01 1.300000000000000000e+01 9.000000000000000000e+00
1.151999999999999957e+01 1.345213737664018971e+00 2.300000000000000000e+01 1.800000000000000000e+01
8.039999999999999147e+00 7.472616676907760658e-01 8.000000000000000000e+00 6.000000000000000000e+00
6.900000000000000355e+00 8.544003745317529930e-01 0.000000000000000000e+00 4.000000000000000000e+00
8.220000000000000639e+00 1.005783276854412600e+00 9.000000000000000000e+00 2.000000000000000000e+00
8.060000000000000497e+00 9.035485598461213685e-01 0.000000000000000000e+00 4.000000000000000000e+00
8.039999999999999147e+00 8.935323161475470233e-01 2.000000000000000000e+00 6.000000000000000000e+00
8.900000000000000355e+00 1.187434208703791683e+00 1.200000000000000000e+01 2.000000000000000000e+00
6.719999999999999751e+00 7.493997598078078193e-01 0.000000000000000000e+00 3.000000000000000000e+00
7.500000000000000000e+00 1.187434208703791683e+00 3.000000000000000000e+00 8.000000000000000000e+00
7.219999999999999751e+00 1.118749301675759700e+00 0.000000000000000000e+00 8.000000000000000000e+00
8.000000000000000000e+00 8.717797887081346619e-01 1.600000000000000000e+01 8.000000000000000000e+00
7.080000000000000071e+00 7.440430095095310614e-01 4.000000000000000000e+00 3.000000000000000000e+00
8.460000000000000853e+00 1.080925529349732850e+00 1.400000000000000000e+01 1.100000000000000000e+01
6.820000000000000284e+00 8.170679286326200108e-01 5.000000000000000000e+00 3.000000000000000000e+00
8.039999999999999147e+00 9.991996797437437960e-01 1.200000000000000000e+01 5.000000000000000000e+00
7.240000000000000213e+00 1.123565752415051300e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.460000000000000853e+00 1.099272486692903783e+00 1.500000000000000000e+01 4.000000000000000000e+00
7.299999999999999822e+00 9.000000000000000222e-01 6.000000000000000000e+00 8.000000000000000000e+00
8.300000000000000711e+00 9.219544457292887518e-01 9.000000000000000000e+00 5.000000000000000000e+00
7.799999999999999822e+00 9.165151389911679880e-01 1.500000000000000000e+01 1.300000000000000000e+01
8.080000000000000071e+00 8.681013765684283401e-01 0.000000000000000000e+00 7.000000000000000000e+00
8.699999999999999289e+00 9.848857801796105926e-01 7.000000000000000000e+00 5.000000000000000000e+00
8.740000000000000213e+00 1.180000000000000160e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.380000000000000782e+00 1.074988372030134975e+00 0.000000000000000000e+00 6.000000000000000000e+00
8.240000000000000213e+00 1.105621996886820169e+00 2.200000000000000000e+01 9.000000000000000000e+00
9.039999999999999147e+00 1.038460398859773370e+00 4.000000000000000000e+00 8.000000000000000000e+00
7.259999999999999787e+00 1.035567477279969451e+00 3.000000000000000000e+00 5.000000000000000000e+00
7.160000000000000142e+00 1.172348071180227658e+00 0.000000000000000000e+00 2.000000000000000000e+00
8.140000000000000568e+00 1.039422916814902731e+00 9.000000000000000000e+00 1.100000000000000000e+01
8.400000000000000355e+00 9.797958971132711969e-01 6.000000000000000000e+00 8.000000000000000000e+00
7.879999999999999893e+00 9.516301802696255363e-01 4.000000000000000000e+00 1.100000000000000000e+01
7.759999999999999787e+00 7.364781055808787835e-01 2.000000000000000000e+00 3.000000000000000000e+00
6.900000000000000355e+00 8.062257748298550242e-01 8.000000000000000000e+00 5.000000000000000000e+00
7.019999999999999574e+00 6.477653896280658463e-01 3.000000000000000000e+00 5.000000000000000000e+00
8.740000000000000213e+00 7.952358140828416078e-01 2.300000000000000000e+01 5.000000000000000000e+00
7.339999999999999858e+00 7.644605941446557251e-01 7.000000000000000000e+00 0.000000000000000000e+00
8.099999999999999645e+00 1.100000000000000089e+00 7.000000000000000000e+00 1.000000000000000000e+01
6.959999999999999964e+00 7.989993742175272029e-01 1.000000000000000000e+01 1.500000000000000000e+01
8.199999999999999289e+00 8.944271909999158554e-01 4.000000000000000000e+00 8.000000000000000000e+00
7.000000000000000000e+00 9.380831519646859462e-01 0.000000000000000000e+00 4.000000000000000000e+00
9.519999999999999574e+00 1.284367548640185763e+00 1.300000000000000000e+01 1.100000000000000000e+01
8.060000000000000497e+00 9.676776322722357992e-01 9.000000000000000000e+00 6.000000000000000000e+00
8.380000000000000782e+00 1.111575458527220395e+00 1.000000000000000000e+00 6.000000000000000000e+00
7.620000000000000107e+00 8.692525524840292173e-01 6.000000000000000000e+00 1.000000000000000000e+01
7.540000000000000036e+00 8.534635317340747429e-01 1.000000000000000000e+01 8.000000000000000000e+00
8.900000000000000355e+00 8.062257748298549132e-01 1.100000000000000000e+01 2.000000000000000000e+00
7.559999999999999609e+00 7.525955088890712297e-01 0.000000000000000000e+00 2.000000000000000000e+00
8.279999999999999361e+00 1.132077735846792388e+00 1.200000000000000000e+01 3.000000000000000000e+00
7.120000000000000107e+00 7.909487973314075493e-01 4.000000000000000000e+00 9.000000000000000000e+00
8.480000000000000426e+00 1.081480466767661852e+00 0.000000000000000000e+00 5.000000000000000000e+00
7.139999999999999680e+00 1.058489489791939242e+00 4.000000000000000000e+00 5.000000000000000000e+00
7.139999999999999680e+00 1.058489489791939464e+00 6.000000000000000000e+00 7.000000000000000000e+00
8.519999999999999574e+00 1.220491704191388527e+00 1.100000000000000000e+01 7.000000000000000000e+00
8.019999999999999574e+00 8.599999999999999867e-01 5.000000000000000000e+00 3.000000000000000000e+00
3.899999999999999911e+00 8.062257748298549132e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.779999999999999805e+00 7.560423268574320010e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.120000000000000107e+00 7.386474125047756134e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.320000000000000284e+00 8.818163074019441661e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.740000000000000213e+00 8.440379138403676373e-01 2.000000000000000000e+00 4.000000000000000000e+00
4.740000000000000213e+00 8.901685233707155032e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.299999999999999822e+00 6.403124237432848975e-01 0.000000000000000000e+00 1.000000000000000000e+00
3.879999999999999893e+00 8.863407922464136002e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000355e+00 8.485281374238571317e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.480000000000000426e+00 1.081480466767661852e+00 1.000000000000000000e+00 2.000000000000000000e+00
4.940000000000000391e+00 1.138595626199222499e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.019999999999999574e+00 7.345747068882783060e-01 0.000000000000000000e+00 1.000000000000000000e+00
4.379999999999999893e+00 7.180529228406496989e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.299999999999999822e+00 1.024695076595959931e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.580000000000000071e+00 8.268010643437755380e-01 5.000000000000000000e+00 0.000000000000000000e+00
4.339999999999999858e+00 8.856635930193810236e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000355e+00 8.246211251235321393e-01 0.000000000000000000e+00 3.000000000000000000e+00
5.019999999999999574e+00 1.476346842716846242e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.679999999999999716e+00 9.260669522232181095e-01 3.000000000000000000e+00 1.000000000000000000e+00
4.480000000000000426e+00 9.217374897442330850e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.360000000000000320e+00 8.662563131083086398e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.160000000000000142e+00 9.243376006633073905e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.219999999999999751e+00 1.285145906113387637e+00 2.000000000000000000e+00 5.000000000000000000e+00
4.719999999999999751e+00 9.806120537705012019e-01 1.000000000000000000e+00 3.000000000000000000e+00
5.280000000000000249e+00 7.493997598078078193e-01 0.000000000000000000e+00 4.000000000000000000e+00
5.000000000000000000e+00 6.928203230275509217e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.919999999999999929e+00 7.959899496852959055e-01 1.000000000000000000e+00 0.000000000000000000e+00
5.019999999999999574e+00 7.068238818828915804e-01 0.000000000000000000e+00 3.000000000000000000e+00
4.400000000000000355e+00 9.165151389911680990e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.200000000000000178e+00 1.039230484541326271e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.320000000000000284e+00 7.600000000000000089e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.200000000000000178e+00 8.717797887081346619e-01 0.000000000000000000e+00 4.000000000000000000e+00
4.799999999999999822e+00 7.999999999999999334e-01 0.000000000000000000e+00 1.000000000000000000e+00
5.339999999999999858e+00 9.509994742374991983e-01 2.000000000000000000e+00 2.000000000000000000e+00
3.500000000000000000e+00 7.810249675906654199e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000355e+00 8.717797887081346619e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.639999999999999680e+00 7.939773296511682954e-01 2.000000000000000000e+00 0.000000000000000000e+00
5.559999999999999609e+00 1.061319932913727948e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.320000000000000284e+00 7.332121111929345014e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.860000000000000320e+00 1.058489489791939242e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.419999999999999929e+00 1.184736257569590778e+00 1.000000000000000000e+00 5.000000000000000000e+00
4.740000000000000213e+00 9.551963149007642873e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 2.374868417407583476e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000042e-02 1.399999999999999856e-01 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000167e-02 2.712931993250107254e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999778e-02 2.374868417407583476e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.799999999999999933e-01 3.841874542459709496e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000042e-02 1.399999999999999856e-01 0.000000000000000000e+00 0.000000000000000000e+00
