error_mean error_std
4.632882187267425289e-01 7.347929213332188292e-02
4.862012753834198397e-01 1.019153944121732741e-01
4.115905073801779945e-01 3.668433578153960234e-02
4.074778557580833738e-01 4.486000241539991190e-02
4.092720158933432217e-01 4.553038264789865952e-02
4.303780238591290996e-01 4.584195966233257924e-02
3.971914171559211004e-01 3.117795534462934268e-02
4.126278134448926882e-01 4.479007718586987957e-02
4.142846084635781745e-01 3.603192224942600164e-02
4.198531864401424119e-01 4.350155736305440224e-02
3.934445599014623207e-01 4.734106230183955655e-02
3.908948242979768395e-01 5.263290277898990954e-02
4.214848457005333504e-01 4.460303884558816656e-02
4.235256046360139082e-01 4.171503812214351348e-02
4.185582123637173746e-01 5.135253987407224080e-02
4.649585643680870795e-01 8.287518214772161829e-02
6.145612761418455250e-01 1.308883089382966436e-01
4.357685600211798072e-01 7.038711640874116549e-02
4.307916004296905577e-01 4.718899949916600944e-02
4.281557401079147951e-01 5.672898207437867407e-02
4.972717414301425776e-01 1.111171929668881286e-01
6.025168321339267052e-01 1.530821101288421804e-01
5.484318888528870728e-01 1.286602137216134034e-01
3.958966119068976219e-01 3.271396566816510421e-02
4.218207534287604643e-01 3.393491218978798157e-02
3.823771301157570246e-01 3.249073489147456112e-02
4.475497381915617967e-01 6.823258618255793884e-02
4.333544029318694979e-01 3.928991614558584311e-02
4.467848889755423603e-01 4.535008997905801142e-02
4.883172925753506699e-01 1.059738841170575485e-01
4.804708602651370786e-01 7.712692780942617676e-02
3.945478802039961708e-01 2.966081615031370550e-02
4.539299567060687823e-01 6.311061719748894960e-02
4.409409792542240969e-01 6.056521556637264186e-02
4.390469380173646630e-01 3.544694850330287750e-02
4.841556224267623554e-01 1.071125542891891019e-01
5.873165491359652046e-01 1.323987356644103497e-01
4.754960973532060819e-01 1.003657755732865614e-01
4.600632838194138596e-01 8.395519420454390647e-02
3.800356941983165648e-01 2.775853496188280395e-02
5.323244927308597996e-01 1.438187077912086165e-01
4.871436215392897506e-01 7.995002022596259250e-02
4.092978274503921154e-01 4.995375664382523812e-02
4.302860282331875674e-01 5.532487143769911769e-02
4.669576055094524225e-01 4.941767612142948518e-02
4.645164112466991235e-01 7.402137848433684719e-02
4.651674188739549631e-01 5.630215588560569945e-02
4.444944155109656347e-01 4.168156941658860554e-02
4.352710714864710395e-01 4.953570037946340016e-02
4.664634788334289794e-01 8.684511829200926292e-02
4.318494533308719907e-01 7.707047114712119174e-02
4.326293987943379271e-01 5.029091026317126373e-02
4.359362408912693110e-01 5.085970586912137714e-02
4.088856919744556229e-01 4.812055559014746797e-02
4.923252984562902501e-01 1.057744058312712482e-01
5.345422442641094563e-01 9.349866335202207390e-02
4.457646162645031995e-01 4.396698312590012481e-02
5.065657353368764326e-01 1.139296144748726813e-01
3.995609627770139172e-01 2.569422945969207159e-02
4.692449765360974245e-01 7.054599740610630054e-02
4.290273576646898568e-01 6.399138820356621571e-02
4.351514090780153610e-01 4.866627134576884811e-02
4.953763876770700403e-01 4.156878861267013919e-02
4.537260202882387183e-01 6.493258666764524512e-02
6.241132753731322147e-01 7.398675395075446359e-02
8.153626327332871293e-01 2.728642419630438257e-02
8.253767595879378804e-01 1.777524099198263957e-02
8.138708606971249981e-01 1.687360003986143608e-02
6.927527726460628310e-01 9.292696555633676858e-02
7.445755118639373338e-01 7.678178785792683092e-02
7.864478563704245806e-01 5.230546200347065827e-02
8.103518122817336966e-01 2.827201786506004788e-02
7.747718921827538852e-01 6.273215649817574791e-02
7.379588181493008658e-01 8.758615878093591045e-02
6.803437014374041913e-01 8.375667378679418906e-02
8.129991946903939448e-01 2.310384593514040394e-02
7.548983016083576914e-01 8.190538532782890013e-02
7.167630719120704486e-01 8.704829272091835213e-02
6.294893948700529540e-01 8.223473239756413922e-02
6.696260240207365655e-01 8.195501099980889714e-02
8.128318681303720039e-01 2.459783677766992638e-02
6.594138897398329480e-01 9.875397362871875251e-02
7.585146033701619661e-01 6.128773258480676306e-02
8.122439990396861376e-01 2.202433190781682634e-02
7.919367683878474340e-01 6.483107519336654689e-02
8.106654218153346303e-01 2.468284647375257324e-02
7.880971280829973669e-01 6.182463319896108062e-02
7.874526529701796340e-01 5.732578821479223513e-02
7.061537020484438543e-01 8.272636139874965655e-02
5.976749910659543419e-01 2.560616870931216316e-02
6.652391045517164203e-01 1.025089738134542655e-01
6.902174045327142959e-01 8.576168659298323560e-02
7.683680965342939428e-01 6.498635587685371029e-02
7.856260170351184735e-01 5.042127701660408662e-02
7.812845810120169210e-01 6.442396263811575596e-02
7.765644675345442227e-01 4.322729437274974024e-02
7.777157786388002592e-01 7.128260700493643798e-02
7.366927309870370255e-01 7.823599126647272362e-02
6.749642109980904525e-01 7.859042776107802442e-02
7.267166446482016262e-01 8.766471600960759614e-02
6.168978582677125955e-01 7.702488559953941938e-02
6.842929736545161346e-01 7.956856884728032153e-02
8.123076666494797315e-01 1.751147571774419598e-02
5.967878082101202297e-01 3.949796008829230959e-02
5.917049099923002986e-01 4.776417606013783068e-02
7.957449275497061603e-01 5.595858071159987013e-02
6.678135861743687007e-01 8.693342764379577425e-02
7.942766540704705447e-01 5.113282213754286737e-02
6.073189718308560359e-01 6.934031853884446706e-02
8.249824659119593395e-01 2.133134961713439512e-02
7.936433660651076583e-01 5.075204112498373638e-02
6.338565638997764040e-01 8.969730900632257031e-02
6.233337445221563966e-01 8.202867280707988595e-02
6.094535512492136320e-01 5.328151544017815239e-02
6.774002811787991352e-01 7.626714219419121477e-02
7.291458570798559080e-01 6.979902524463318936e-02
8.352623513311123737e-01 2.985382973004467241e-02
8.426592907060623805e-01 3.599559697044524970e-02
8.530911831028781256e-01 3.296976459266898890e-02
8.453596180225700918e-01 2.158637326794316316e-02
8.504363363236464579e-01 3.183526979368331289e-02
8.596015410007837865e-01 2.868906227833943265e-02
8.654067066376139872e-01 3.723183065766851735e-02
7.188753631527505794e-01 7.857358798108672604e-02
8.436354683986350134e-01 8.830739101658419132e-02
8.076433814951574641e-01 5.962899861636769550e-02
8.562659125272773508e-01 3.626630136065678300e-02
7.219925848367064747e-01 8.992139312346270064e-02
7.523427824481552229e-01 9.057897463534812788e-02
8.489079139245626626e-01 3.119258467716584660e-02
6.987623329862081567e-01 9.450297912624472385e-02
7.958022984361886598e-01 7.217653456584852134e-02
8.050387113099194414e-01 7.363225572635047345e-02
8.576000557612674102e-01 3.827469104949703799e-02
8.413653933512291738e-01 2.572377396549417952e-02
8.504887332938204647e-01 2.380989254961464116e-02
6.473521766363425911e-01 5.309185817115644190e-02
6.797140569662066811e-01 4.393260144489873065e-02
8.266263270453222400e-01 2.952477525467667868e-02
7.989730921509061723e-01 6.946104970132103984e-02
8.438199189061202921e-01 7.007623962603426460e-02
7.867730561240441345e-01 8.021765873037334238e-02
8.189933708257250977e-01 8.306732203539413106e-02
6.799617028568573085e-01 6.034838928970729516e-02
7.774795430443784960e-01 7.332508098033634070e-02
7.167878077717861895e-01 8.147340070055050787e-02
8.767578775485344034e-01 4.551024907372259315e-02
8.447151472481496670e-01 2.512497814757668618e-02
8.032873797363109247e-01 4.898377753534303991e-02
8.167849539142555404e-01 6.612063541436148661e-02
8.038530643943698761e-01 7.253399315070996334e-02
7.204773278599654329e-01 8.690486922156473448e-02
6.927502851175912912e-01 5.999705334739723755e-02
7.225265622031535884e-01 9.876307336352380117e-02
7.622868234798216847e-01 8.425282701870832891e-02
7.816707152827255811e-01 5.684859634977092180e-02
8.286894923426766368e-01 6.231947888247110073e-02
6.587694948703111120e-01 3.901702719451421303e-02
6.771496865614934357e-01 4.451956505289446364e-02
6.875586949260114045e-01 5.378754001537008889e-02
8.575450543731816255e-01 5.110660285897968697e-02
8.545507178517359748e-01 3.267807030595099721e-02
7.193457912894942741e-01 6.707835301165154807e-02
6.826404630508362548e-01 7.161034008828168207e-02
6.730283572902935330e-01 6.154728785650514372e-02
8.649561382777092300e-01 3.202187415147428329e-02
7.927742345384755085e-01 6.818681282995327220e-02
8.510222680627425040e-01 3.301019156387210302e-02
7.748506231538110356e-01 7.650789904823646070e-02
8.382867806133837973e-01 4.816791228902315286e-02
7.212484283182369893e-01 9.012462134640282507e-02
7.306537803439872025e-01 8.534829337425392515e-02
7.391321954243892378e-01 6.550006879498924961e-02
6.714124423130191088e-01 4.438261162074339655e-02
8.614927533889350508e-01 3.807944330561875701e-02
8.835467802207077614e-01 8.079513714602556962e-02
9.123749399597016474e-01 6.278353501827070582e-02
9.021100052511107359e-01 5.715301968399134208e-02
7.248774497235557224e-01 7.605377151525651025e-02
9.170401209378360452e-01 4.929937486784036899e-02
7.927129346486389005e-01 1.310226846862083960e-01
8.685038154642471531e-01 7.188363668582856136e-02
8.665700852223909845e-01 1.005755888410406612e-01
9.046746814933341874e-01 5.144482308870806236e-02
7.783605832943737424e-01 1.309341235290396033e-01
7.200212273525835593e-01 1.113577491558232074e-01
9.141936809470035952e-01 5.953286350639373087e-02
9.251145460595998626e-01 6.188109795013552877e-02
9.200574652776110085e-01 5.519678216562916295e-02
9.233883463957733850e-01 6.408624846460725388e-02
8.658829055996890567e-01 8.108127086510960591e-02
7.836167043657793485e-01 9.509308488410592175e-02
9.222953999443569417e-01 3.943040439073833281e-02
8.508786570817225003e-01 9.781731405074955976e-02
7.259133221141448322e-01 8.179328680828855391e-02
6.903934624517318319e-01 6.518628008977049582e-02
8.666193942020771201e-01 1.024020254602490548e-01
7.677900751568403903e-01 1.402821748366898380e-01
9.389223508693036457e-01 5.242171456399653817e-02
8.792371302805130906e-01 8.059391342069587016e-02
7.866147934734377678e-01 1.298635656735108723e-01
8.725127520037890827e-01 7.835391385695868183e-02
8.907146076142302693e-01 5.461141954050394848e-02
8.000154833840604773e-01 8.695489534921818642e-02
8.037876566093669073e-01 1.211256615096677342e-01
9.522511050194026883e-01 3.745612929038381195e-02
8.650155990986894139e-01 7.772983549618230070e-02
8.053494490450802124e-01 9.659696783424472077e-02
8.586945991274218537e-01 3.685679049138473884e-02
6.875700744346059379e-01 5.961476339261768259e-02
8.280168462306205512e-01 1.150008127568044602e-01
8.526442677967491779e-01 6.622837235008122159e-02
7.280728841911887628e-01 7.652590191048011525e-02
8.909624594966929489e-01 4.394808849619069591e-02
6.896829817153166120e-01 6.504718276041709935e-02
8.981948739355857247e-01 4.823661772084360949e-02
7.016317420803706018e-01 9.409998093417200338e-02
8.399814593513855732e-01 1.028671073994392310e-01
9.003827290907815417e-01 7.725394319481115879e-02
8.260154455525831052e-01 1.025733175808046793e-01
9.479761572172084039e-01 4.022279822813002587e-02
8.735469828172612861e-01 6.469030005162773600e-02
7.571760832396386975e-01 1.181627725851963351e-01
6.760705457805628038e-01 5.734245254914837470e-02
8.808596754658867267e-01 7.756090247099053925e-02
8.787382816215746351e-01 6.338435386572296992e-02
9.072803533929316711e-01 6.669505117337168332e-02
8.135798190048129097e-01 1.106547526179787466e-01
7.543288867669940556e-01 1.049265539054880098e-01
8.099113455266695460e-01 9.684252511456199752e-02
7.483872517049467987e-01 1.105863861874430559e-01
7.834996023239125806e-01 1.370449297729044724e-01
3.509507518383223057e-01 2.447168754796700055e-02
3.544415510287377002e-01 2.820253693757364399e-02
3.513151084048150574e-01 2.136994141111350429e-02
3.668528187980879540e-01 2.979138792927155804e-02
3.620383342912289470e-01 2.072555911837530365e-02
3.563905875309992255e-01 2.617356690980375197e-02
3.620697218404296258e-01 2.613251469325121937e-02
3.506138657974610662e-01 2.164826965926402655e-02
3.652196519867345059e-01 5.223767259162913346e-02
3.621743167945127850e-01 3.251115337331723920e-02
3.573626336042080021e-01 3.960065287141489865e-02
3.780863843611119712e-01 5.259783312900307567e-02
3.582351838832245061e-01 2.356502711676875320e-02
3.624942884855217873e-01 2.438781746666993794e-02
3.578061389824246930e-01 2.699886475259453619e-02
3.577442381089913082e-01 2.920105399684452124e-02
3.564847031038496095e-01 2.839112037115642043e-02
3.521739307176879885e-01 3.076017720432898395e-02
3.473031621254717982e-01 2.295865245491185425e-02
3.474171842194793136e-01 3.380223468418230848e-02
3.646728852835212087e-01 3.530212965932890551e-02
3.525302345486832634e-01 3.686046557108774158e-02
3.554414415262452387e-01 2.196871502166216142e-02
3.521976332646017949e-01 1.831707314616210641e-02
3.639965164488003779e-01 2.381780623984893971e-02
3.532905881490749911e-01 2.059360113354532715e-02
3.665507716622400380e-01 3.651320343184311090e-02
3.454026093875153802e-01 1.763592016674284460e-02
3.556113620441077039e-01 2.979028516128434320e-02
3.588842251819516216e-01 2.716409448577137078e-02
3.666074330584067620e-01 2.770539747076326137e-02
3.605275233304685578e-01 3.342708014478959488e-02
3.497987601424100146e-01 2.473194341369403318e-02
3.746380651152781960e-01 5.626131698047305563e-02
3.446879544153915731e-01 2.268013080090942532e-02
3.594500581377396142e-01 2.066338788877204041e-02
3.735802136297997067e-01 5.085328759046008756e-02
3.540177076341582407e-01 2.391240644940146112e-02
3.695256478474387984e-01 3.019612168265404031e-02
3.509053405083240040e-01 1.904419134080715184e-02
3.560372524177363163e-01 2.524431707525498156e-02
3.609779503604714779e-01 3.714668313664758192e-02
3.463165270451073474e-01 3.121616208810475482e-02
3.713267615920347597e-01 4.900787508292817063e-02
3.409779923003856128e-01 2.152474470063153733e-02
3.597230688453574299e-01 2.439236665492583098e-02
3.461315974146362828e-01 2.652103054344918248e-02
3.535650145770664055e-01 2.410320186277998059e-02
3.564187467318430391e-01 2.363276501166037408e-02
3.583912884943524779e-01 3.658497368840379210e-02
3.496349996390766268e-01 2.119691037204256973e-02
3.603095144508959846e-01 2.520791848883258829e-02
3.633681437833944927e-01 2.101294445813432776e-02
3.622050879441727211e-01 2.987417038679337708e-02
3.531125301906966052e-01 2.722164118060841145e-02
3.599218268348698957e-01 2.188790681633168492e-02
3.555677324274808537e-01 3.093683625729072573e-02
3.558457876276970300e-01 2.472854461216467820e-02
3.556083337357855978e-01 2.944304605836553859e-02
3.569378975184696601e-01 3.079246145261024456e-02
3.626353083206169670e-01 2.584439152103334622e-02
3.540636475194678945e-01 2.039793485520725175e-02
3.617176420964363093e-01 1.678220477968699401e-02
3.569508714805331162e-01 2.304541596937478148e-02
3.664613079213278612e-01 4.790869236883453508e-02
3.682896082651825331e-01 3.184142473746683771e-02
3.615203520389217440e-01 2.777489206061514379e-02
3.768991647602157880e-01 3.371629950163371192e-02
3.582783234380846893e-01 2.459764606979136098e-02
3.566250587817563766e-01 2.414688271241480569e-02
3.580111610532069610e-01 2.445185905423197595e-02
3.821846534142359642e-01 5.206178167592102890e-02
3.641684581086282457e-01 1.869842603486132973e-02
3.544549342199974085e-01 2.228569041282812968e-02
3.593292448516096083e-01 2.177334428777579281e-02
3.567706862724087102e-01 2.843161330654658814e-02
3.533778613613911546e-01 2.181215072156025142e-02
3.610771912907705938e-01 3.996108819397927586e-02
3.699011877580516416e-01 2.220870813002724306e-02
3.835405019652007308e-01 2.239013386522674051e-02
3.634590108167995437e-01 2.494180264427600657e-02
3.637394253060120541e-01 2.437261589116596766e-02
3.647564645690808960e-01 2.267796331762476567e-02
3.736457201832917852e-01 3.160028680588339300e-02
3.644215066443107776e-01 2.102389600383245544e-02
3.671328917799507874e-01 4.037133638130042251e-02
3.967661751345500920e-01 4.287123526563996201e-02
3.699992519350988052e-01 2.826604771972983723e-02
3.769148914876023770e-01 3.307158140306018512e-02
3.732465401459560961e-01 3.024945608051234774e-02
3.914279322045157161e-01 4.797182544479421107e-02
3.602007038530657401e-01 1.950947569414778274e-02
3.692309280744127675e-01 2.295852465514333293e-02
3.777722468457397897e-01 4.965217244067316599e-02
3.661132913637766273e-01 2.184716410137085493e-02
3.572829055260250408e-01 2.527037642758460725e-02
3.643633093613847240e-01 2.902107129081806652e-02
3.725894102645759820e-01 3.391054372706173159e-02
3.682733584193697007e-01 2.464270685866946919e-02
3.658377782238614873e-01 2.216376378746605369e-02
3.723221795904615439e-01 2.888361958678653182e-02
3.723562469734142399e-01 2.337224917875836000e-02
3.617058632196388790e-01 3.486476391485082704e-02
3.800271579902724239e-01 4.932900735485851867e-02
3.631134694605454016e-01 3.026445337976020958e-02
3.648422086041993584e-01 2.708017121859449330e-02
3.684722314699063750e-01 3.275597244225383203e-02
3.581118485903519444e-01 2.858175770841130114e-02
3.748535612657822313e-01 3.156108713255133952e-02
3.686733898642631790e-01 2.320188093340405655e-02
3.698731753975452730e-01 3.460873137621489626e-02
3.831553765326001781e-01 2.523761619617980595e-02
3.610414172054594029e-01 2.123071915203679494e-02
3.710838476687983167e-01 2.673650647375878583e-02
3.737227614011223165e-01 2.087053745996961945e-02
3.638674984369923426e-01 2.330426303206405841e-02
3.513732701474678866e-01 2.319309976707043669e-02
3.644819750939670144e-01 1.976883612111453997e-02
3.854935391964458002e-01 2.107877884068547550e-02
3.907297036708190507e-01 3.384348579429793252e-02
3.583290582992592621e-01 2.132847185623404015e-02
3.710317158093279222e-01 4.351330311666678358e-02
3.643938329378032526e-01 2.380892123809360758e-02
3.626693466615442674e-01 2.675993273607744916e-02
3.641670432010984393e-01 2.581384823669356440e-02
3.550993881372930816e-01 2.073627226341899152e-02
3.690312916157815759e-01 3.014951510544780847e-02
3.880821463738930444e-01 3.600593831127794214e-02
3.525726853535395833e-01 2.365701847119353746e-02
3.901413876317078588e-01 2.967206036410974940e-02
3.663287862718060395e-01 2.206190672506658582e-02
3.679260250583600844e-01 2.217693056553413783e-02
3.640187470091547084e-01 2.604303455731466627e-02
3.641964824436899062e-01 4.076039446128275345e-02
3.738282937836926445e-01 2.342028995251045978e-02
3.709805822645344531e-01 1.982635675802384145e-02
3.583453278792122498e-01 1.559490929009621669e-02
3.658648416333840636e-01 2.941823848978875749e-02
3.696133146979228012e-01 2.938940058227479390e-02
3.664499716449023947e-01 2.151932694676957775e-02
3.704468082679898688e-01 3.689188016026418576e-02
3.934347980416588175e-01 3.169115105249005471e-02
3.689743421348883334e-01 2.460444084666740805e-02
3.572216242293757005e-01 2.029536868584295300e-02
3.745846325834066293e-01 2.721639495386959581e-02
3.560390248844885197e-01 2.328757696580066594e-02
3.706433416822990656e-01 2.666429589247953577e-02
3.693180581969232046e-01 2.736952715082122123e-02
3.620590157376743501e-01 2.046923474553894937e-02
3.733993270471621662e-01 2.166770576545648877e-02
3.818836169054280472e-01 3.207662493203600196e-02
3.756949697174647995e-01 2.467743859657766173e-02
3.905474464561026204e-01 6.136629477464736887e-02
3.770895785725136284e-01 2.555621213556622667e-02
3.665935512411522823e-01 2.416667920336810702e-02
3.611282392340482983e-01 2.121386835008420846e-02
3.837302314726047658e-01 3.203912872685139163e-02
3.854691698852196202e-01 4.351504382923802178e-02
3.626759920553540573e-01 3.287795921063954574e-02
3.611707890946740940e-01 2.228057613881300261e-02
3.672690092860337874e-01 2.827365638517263802e-02
3.687472532343946119e-01 3.229413681984954348e-02
3.734186451039351318e-01 2.604088177930783884e-02
3.626885269572280857e-01 2.939724521011558706e-02
3.618400965872578534e-01 2.460460150752399530e-02
3.934237584317297198e-01 3.401316226127128195e-02
3.692013837086314809e-01 1.991732949347830781e-02
3.723503387054598601e-01 2.187751570348147809e-02
3.705577847081585330e-01 2.700946031308363443e-02
3.806249907750816619e-01 2.714133581684944133e-02
3.888548425738052594e-01 3.459493777741522863e-02
3.746708885294294245e-01 3.549952479073240769e-02
3.555038542187790584e-01 2.366854008002299350e-02
3.646201447700294640e-01 2.435858003856103404e-02
3.688537032920592429e-01 3.009305885892951671e-02
3.472785644192160071e-01 1.772199109134248857e-02
3.647087203026011526e-01 2.627222884514074028e-02
3.754210272174342000e-01 2.433754712007461102e-02
3.671318872337686057e-01 2.635807321213067336e-02
3.720150937386025314e-01 2.137960848577277403e-02
3.551990868742959107e-01 2.523692651211050311e-02
3.707376066618444099e-01 3.998683361847494427e-02
3.588280758709318508e-01 2.424142357328424799e-02
3.786855818234970972e-01 3.116410463885333978e-02
3.847284419430574975e-01 3.350126110366987570e-02
3.797579512245746192e-01 3.097557632736885891e-02
3.645945183974750314e-01 1.364008269020747927e-02
3.619025733002041445e-01 2.584265707789370689e-02
3.674313142431306356e-01 3.695791040163825397e-02
3.660960548849500062e-01 3.042623450327779089e-02
3.797877427040920462e-01 3.776099800937429002e-02
3.664656204387232719e-01 2.237379256786485582e-02
3.791703087190926857e-01 2.734593953681159484e-02
3.653961927198857151e-01 3.704144750940346897e-02
3.685741685784701405e-01 2.307475817369982612e-02
3.827437987707923428e-01 5.085267743594919232e-02
3.735746200946414297e-01 3.385856130929264934e-02
3.643010537318345787e-01 2.134731981325607708e-02
3.767819142169778202e-01 2.698488240669355900e-02
3.887090188859350648e-01 3.740664080207033865e-02
3.604486803788723992e-01 2.247284338627154876e-02
3.668550694103905885e-01 2.100593010566064942e-02
3.812813232345025893e-01 4.358283217033923768e-02
3.729633635474621789e-01 2.774540713127698205e-02
3.689433726511824330e-01 2.657694417024297762e-02
3.804811470587373678e-01 2.970932229392712204e-02
3.604003669001752397e-01 2.238140047554260104e-02
4.021534346310778330e-01 3.925306952963702328e-02
3.564096622063946951e-01 2.256739628584973276e-02
3.862557769746482461e-01 3.064415118354345616e-02
5.216876878586593769e-01 9.606942585849580218e-02
5.243716262470171641e-01 1.217241400483594221e-01
4.412429312108493984e-01 8.205993703617074642e-02
6.147113851463569256e-01 1.204043579405116582e-01
5.059153940773420954e-01 9.287760598878133655e-02
6.377053297094065210e-01 1.290850637505397691e-01
5.858415762025085405e-01 1.314357802027668887e-01
4.660419874772272486e-01 5.041470583869180067e-02
4.891143238275886818e-01 9.374924840032454465e-02
4.053038442778346129e-01 3.935906638911917249e-02
4.628599849120719756e-01 6.574056627802930819e-02
4.987825043477785991e-01 5.668647993344008013e-02
4.877790728277347498e-01 9.479215472592235348e-02
5.073663414411896389e-01 7.842059081941246679e-02
5.245925323935087814e-01 1.164730393654845736e-01
4.274836324641975160e-01 3.438922168940421881e-02
5.425598409727643290e-01 1.029083763844428484e-01
4.619642385007646235e-01 7.680766456715869273e-02
4.361431713138177457e-01 6.135003307692932922e-02
4.937872871316099643e-01 6.952351151049257494e-02
4.361582380018148020e-01 1.012451012977666209e-01
4.737776000319058323e-01 1.090274582588249414e-01
5.411171449370560937e-01 1.138350002720396742e-01
6.615119696026777740e-01 1.291881220739582170e-01
3.972526546606511277e-01 3.340120401131235761e-02
4.545839780313470913e-01 8.464605325538221425e-02
6.243938738101622032e-01 1.196689733173226522e-01
4.773017090905914972e-01 4.189815073316002780e-02
4.483211381723047895e-01 4.099876439369382758e-02
5.395122117044474086e-01 9.459122447256305966e-02
4.807572881636100193e-01 9.553779630399393541e-02
4.275663207310294034e-01 4.077675457110050555e-02
4.793428127661962801e-01 1.049325680840321184e-01
4.734458938658454574e-01 4.620844844902601001e-02
4.400891592932618113e-01 7.484880125708276433e-02
4.339419615355262216e-01 5.085843265735882912e-02
4.305441078629905771e-01 3.905565879440980187e-02
5.613618543339926603e-01 1.135342219851444706e-01
5.173905319477252185e-01 5.874874679533149957e-02
4.392335733520300045e-01 6.322445883617719420e-02
5.468909388523377491e-01 1.331575187970373275e-01
4.523962969825390257e-01 6.757115532258663182e-02
5.075567204902663443e-01 9.159139908927201035e-02
4.335378849008875157e-01 5.717168167631667131e-02
5.227393569792542216e-01 6.388175918680530363e-02
4.343731413908814565e-01 6.565386109298367023e-02
5.465742154302608569e-01 6.194231054892188754e-02
6.622078000121541796e-01 8.730438589509573188e-02
7.089534553565089992e-01 8.728455656484521152e-02
7.790511517683714748e-01 5.318023850522276413e-02
6.962012227363960637e-01 1.039436452502705138e-01
5.934197657352116018e-01 1.089307067722059541e-01
7.211816570972893192e-01 9.123614754637922319e-02
6.165670304296556603e-01 1.110232238894621470e-01
6.045842038506965554e-01 7.436360462003696603e-02
5.362314724188044224e-01 5.824746074896398895e-02
6.481024281956316857e-01 8.965053667144078087e-02
5.217823106851642301e-01 3.793518870717429992e-02
7.054682907661533608e-01 7.919113208191413955e-02
6.528296793963871414e-01 1.146315226039776730e-01
6.870872564416223849e-01 1.000414492293897617e-01
5.569912827234295705e-01 7.555106119838218837e-02
7.514005422326666128e-01 5.308212115716926666e-02
5.625819122264463790e-01 1.161269475935651913e-01
5.455035066206440630e-01 6.210055412009948816e-02
6.673772378968173546e-01 1.099624355266195230e-01
5.781917802092335634e-01 1.089965210677718149e-01
6.518680985824858443e-01 1.245993453607035506e-01
7.625682872447615557e-01 7.241119220978026183e-02
5.356885847479875284e-01 1.041004297072829071e-01
5.930838011028227719e-01 1.178345960418842736e-01
7.270322883144265669e-01 8.461745241841006626e-02
7.974730400189371515e-01 2.982554966907572866e-02
5.831992861165853359e-01 1.038162616778328107e-01
6.145796529134750497e-01 1.126971496346383661e-01
6.303731428281401650e-01 9.327871204063878374e-02
5.558712284116826829e-01 5.097094828648100762e-02
5.826939467403466910e-01 8.124787297035437894e-02
6.157961076438684955e-01 6.935185148165130820e-02
4.662176328824563787e-01 5.322677862672212101e-02
6.558410306644543164e-01 8.978154866925139310e-02
5.590509980931679390e-01 6.392881637812565521e-02
5.643163994247251125e-01 6.199239208876124868e-02
5.508921119348606510e-01 4.696528130800073364e-02
6.927858889056437430e-01 1.118288664204812877e-01
5.131673628313330182e-01 8.490799438295115742e-02
5.193142359328796198e-01 6.288248400596445353e-02
4.862007478300979235e-01 4.723003299355276602e-02
6.034863990876642159e-01 7.984347268721697644e-02
5.154110760990320284e-01 4.966576087172923371e-02
7.025426313119332855e-01 9.987310349422391653e-02
5.606282323610097817e-01 6.493553991536894776e-02
7.180751948393657713e-01 9.225533650911171835e-02
5.855107582142725642e-01 7.489285631362388451e-02
5.125105627106900652e-01 3.930029979138936064e-02
7.139982182066586525e-01 6.695517265709312327e-02
6.090869728221427470e-01 6.910392099198557625e-02
5.527309098828784295e-01 5.200431178515312752e-02
5.592141252709679211e-01 7.820898881048025941e-02
8.195923886078821941e-01 2.136748914068232683e-02
8.223197320641948416e-01 1.610306752527198432e-02
8.302061559129930712e-01 1.638736879589107812e-02
8.345691178664125243e-01 2.309378422272562181e-02
6.580010501381601262e-01 7.243154952584636430e-02
6.899798781576427231e-01 7.111133475695735617e-02
7.778242010885324520e-01 6.171766069515871589e-02
7.863108750709600914e-01 5.956241480034509678e-02
7.536705063296708085e-01 6.866457436716540130e-02
6.884159683102317739e-01 9.310915394495304642e-02
8.378847854792202954e-01 3.395693622945034768e-02
7.693926697757257349e-01 6.326364158347431987e-02
6.997104522815039696e-01 8.047685025238078549e-02
7.725704064117207004e-01 6.130465046388893641e-02
8.200418768692570026e-01 2.224054846861485760e-02
8.255253199918622942e-01 2.258914431649834686e-02
7.898443975923322702e-01 5.963018205817535722e-02
8.006358171410933311e-01 7.268609945696619112e-02
7.638796595659694821e-01 7.503247356411194002e-02
7.765083745971543827e-01 6.506102959370405059e-02
6.675881877447035206e-01 8.666332995712276721e-02
8.201586844865293990e-01 4.031565626653666606e-02
7.834742538538199685e-01 5.948689766573776044e-02
7.614205803791953553e-01 7.863078265119691213e-02
7.329056613218231098e-01 7.873827588493795271e-02
6.196789366828359125e-01 4.642547272549521487e-02
6.946990457003532349e-01 6.901399388015912184e-02
6.141139495720416841e-01 3.018415745204916165e-02
8.225398491037499982e-01 2.110241941548432129e-02
6.588097730942731323e-01 6.877799007448261170e-02
8.074502086890643637e-01 3.037380631548339954e-02
6.305090035900964285e-01 5.706087554170942433e-02
5.873196178724130467e-01 2.966319507866991764e-02
7.099563419245114027e-01 8.467783744956691727e-02
8.259175895775725529e-01 2.213990995466997430e-02
8.164861448868587779e-01 4.954322027887076568e-02
7.783642952084959266e-01 6.207835952089815756e-02
6.321114977185474659e-01 4.588273607276160959e-02
7.861571395108906124e-01 6.703683751468970942e-02
7.349215296534129527e-01 8.408221161884582573e-02
6.760881557063685987e-01 6.657366728105959530e-02
7.552303038076726427e-01 7.777029034416230169e-02
